Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,NObeyesdad,Obesity_Level,Obese_Binary
0,18,1.6374,70.0,1,1,2.0,1.999014,1,0,2.326,0,0.007,0.0,0,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.5507,60.628,0,1,2.823179,2.644692,1,0,1.227,1,0.748,0.009,1,0,0,0,1,0,Overweight_Level_I,2,0
0,17,1.6,65.0,1,1,3.0,2.449723,1,0,2.0,1,0.48,1.721,1,0,0,0,1,0,Overweight_Level_I,2,0
1,30,1.8205,87.669,0,1,3.0,3.0,1,0,1.175,0,2.0,0.0,0,1,0,0,0,0,Overweight_Level_I,2,0
0,32,1.6575,73.642,1,1,2.0,3.0,1,0,1.0,0,0.0,1.112,1,1,0,0,0,0,Overweight_Level_I,2,0
1,18,1.7521,80.0,1,1,2.0,2.794156,1,0,2.377,0,0.101,0.106,0,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.8572,88.139,1,1,2.061952,4.0,1,0,2.426,0,2.0,0.16,1,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.76,79.545,1,1,2.0,1.146794,1,0,3.0,0,1.81,1.69,2,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.6447,68.392,1,1,2.0,1.131695,1,0,1.345,0,0.0,1.593,0,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.7372,76.7,1,1,2.838969,3.0,1,0,2.426,0,1.0,1.453,2,0,0,0,1,0,Overweight_Level_I,2,0
0,20,1.5079,64.259,0,1,2.568063,3.0,1,0,1.818,1,0.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,28,1.8101,87.287,0,1,3.0,3.0,1,0,1.206,0,2.0,0.0,0,1,0,0,0,0,Overweight_Level_I,2,0
1,27,1.8018,86.981,0,1,2.652958,2.488189,1,0,2.0,0,2.0,0.097,0,1,0,0,0,0,Overweight_Level_I,2,0
1,21,1.6259,70.0,0,1,2.0,1.0,0,0,2.009,0,0.631,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,22,1.6404,70.0,0,1,2.0,1.0,0,0,2.069,0,0.73,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,27,1.791,83.263,0,1,1.27785,3.999591,1,0,2.496,0,0.003,1.0,0,1,0,0,0,0,Overweight_Level_I,2,0
1,22,1.6793,75.0,1,1,2.0,3.0,1,0,1.958,0,0.995,0.117,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.6151,68.653,1,1,1.729824,3.612941,0,0,2.044,0,0.562,0.427,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.6165,68.772,1,1,1.452524,3.950553,0,0,2.11,0,0.509,1.195,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8168,86.523,1,1,2.0,3.0,1,0,2.177,0,0.337,0.005,1,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.8125,86.748,1,1,2.0,3.0,1,0,2.169,0,0.978,0.143,1,0,0,0,1,0,Overweight_Level_I,2,0
0,42,1.7682,75.629,1,1,3.0,2.951837,1,0,2.112,0,0.379,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,22,1.8709,89.252,1,1,2.0,2.799979,1,0,1.081,0,0.444,1.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.8637,89.559,1,1,2.0,3.0,1,0,1.006,0,0.0,0.798,1,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.6702,75.0,1,1,2.0,3.0,1,0,2.0,0,0.129,1.984,1,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.7173,75.948,1,1,2.0,3.0,1,0,2.0,0,0.0,2.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.7504,79.829,1,1,2.0,2.228113,1,0,2.045,0,1.294,0.962,2,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.7076,75.307,1,1,2.303367,3.042774,1,0,1.278,0,0.945,0.366,1,0,0,0,1,0,Overweight_Level_I,2,0
0,33,1.6724,74.813,1,1,2.948425,1.198643,1,0,1.0,0,0.0,0.174,1,1,0,0,0,0,Overweight_Level_I,2,0
0,33,1.676,74.96,1,1,2.291846,1.555557,1,0,1.0,0,0.0,0.388,1,1,0,0,0,0,Overweight_Level_I,2,0
0,22,1.6112,67.94,1,1,1.906194,3.987707,1,0,2.598,0,1.922,1.376,1,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.6114,68.066,1,1,1.834155,3.995957,1,0,2.633,0,1.236,1.981,1,0,0,0,1,0,Overweight_Level_I,2,0
0,37,1.5089,63.184,1,1,2.048582,1.047197,1,0,2.0,0,0.151,0.226,1,1,0,0,0,0,Overweight_Level_I,2,0
0,40,1.5611,62.872,1,1,2.948248,3.0,1,0,2.43,0,0.12,0.36,1,1,0,0,0,0,Overweight_Level_I,2,0
0,39,1.5547,63.012,1,1,2.869436,3.0,1,0,2.972,0,2.161,0.306,1,1,0,0,0,0,Overweight_Level_I,2,0
0,22,1.7302,78.554,1,1,2.293705,1.0,1,0,2.0,0,2.064,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7438,78.88,1,1,2.510583,1.0,1,0,2.0,0,2.12,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,29,1.6425,69.907,1,1,2.366949,3.0,1,0,1.927,0,1.581,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
0,31,1.6931,71.927,1,1,2.615788,3.0,1,0,1.772,0,0.759,0.687,1,1,0,0,0,0,Overweight_Level_I,2,0
1,23,1.7521,79.415,1,1,3.0,1.0,1,0,2.0,0,2.316,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,26,1.745,80.0,1,1,2.217267,1.193589,1,0,2.0,0,2.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8206,85.0,1,1,3.0,3.0,1,0,2.759,0,1.763,0.453,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8073,85.074,1,1,2.801514,3.0,1,0,2.735,0,2.208,0.144,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8,85.0,1,1,2.188722,3.0,1,0,2.721,0,1.529,1.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.8143,85.256,1,1,2.971351,3.390143,1,0,2.134,0,2.318,0.679,1,0,0,0,1,0,Overweight_Level_I,2,0
1,22,1.7002,75.057,1,1,2.086093,3.546352,1,0,2.081,0,1.994,0.674,1,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.6047,68.016,1,1,1.901611,3.266501,0,0,2.927,0,0.986,0.308,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.611,68.108,1,1,1.977298,3.554974,0,0,2.218,0,0.978,0.46,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7545,77.957,1,1,2.446872,2.372311,1,0,1.81,0,0.095,1.651,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7529,77.966,1,1,2.839048,2.10601,1,0,1.639,0,1.117,0.968,1,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.8599,87.106,1,1,2.21232,4.0,1,0,2.374,0,2.0,0.623,1,0,0,0,1,0,Overweight_Level_I,2,0
1,22,1.8961,90.524,1,1,2.427689,3.715306,1,0,2.876,0,1.816,0.426,1,0,0,0,1,0,Overweight_Level_I,2,0
1,22,1.6053,66.622,1,1,2.357496,3.376717,1,0,2.185,0,1.358,0.015,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7586,78.37,1,1,3.0,1.0,1,0,2.0,0,2.972,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7554,78.3,1,1,3.0,1.0,1,0,2.0,0,2.877,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.7799,80.092,1,1,1.078529,1.211606,1,0,2.568,0,3.0,0.818,0,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.7121,75.0,1,1,2.0,3.0,1,0,1.334,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.676,75.0,1,1,2.0,3.0,1,0,1.164,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,28,1.7,74.244,1,1,2.0,3.0,1,0,2.0,0,1.722,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,29,1.7659,82.045,1,1,1.064162,3.98955,1,0,2.028,0,0.815,0.895,1,0,0,0,1,0,Overweight_Level_I,2,0
1,26,1.746,80.019,1,1,1.993101,3.171082,1,0,2.364,0,1.225,0.022,1,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.6902,75.0,1,1,2.620963,3.0,1,0,2.825,0,0.755,2.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8175,85.0,1,1,2.95118,3.0,1,0,3.0,0,2.434,0.562,1,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.581,65.364,0,1,2.021446,3.0,1,0,1.078,0,0.524,0.809,1,0,0,0,1,0,Overweight_Level_I,2,0
0,30,1.6521,73.576,1,1,2.0,3.0,1,0,1.0,0,0.0,0.019,1,1,0,0,0,0,Overweight_Level_I,2,0
0,31,1.6455,69.169,1,1,2.000466,3.0,1,0,1.131,0,0.061,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,23,1.708,75.384,1,1,2.5621,3.105007,1,0,1.172,0,0.185,0.923,1,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.4563,55.523,0,1,2.0,3.0,1,0,1.04,1,0.497,1.783,1,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.4986,55.377,0,1,2.0,3.0,1,0,1.275,1,0.13,0.979,1,0,0,0,1,0,Overweight_Level_I,2,0
0,17,1.6035,65.0,1,1,2.96008,1.0,1,0,2.0,1,0.736,1.344,0,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.558,63.598,0,1,2.53915,1.590982,1,0,1.978,0,1.265,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,27,1.55,62.877,0,1,2.244142,1.704828,1,0,1.0,0,0.793,0.395,1,0,0,0,1,0,Overweight_Level_I,2,0
0,35,1.6475,73.917,1,0,3.0,2.725012,1,0,1.622,0,0.903,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,24,1.8558,86.099,1,1,2.0,2.372339,1,0,1.676,0,1.066,1.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,23,1.8532,87.083,1,1,2.0,1.097312,1,0,1.329,0,1.264,1.0,1,1,0,0,0,0,Overweight_Level_I,2,0
0,40,1.5708,62.212,1,1,2.253371,3.0,1,0,2.757,0,1.016,0.213,1,1,0,0,0,0,Overweight_Level_I,2,0
0,16,1.6171,67.914,1,1,2.851664,1.0,1,0,2.0,0,0.978,1.765,0,0,0,0,1,0,Overweight_Level_I,2,0
0,17,1.6441,67.44,1,1,1.31415,1.068196,1,0,1.365,1,0.0,0.058,0,0,0,0,1,0,Overweight_Level_I,2,0
0,16,1.6089,65.0,1,1,1.321028,1.0,1,0,2.0,1,0.371,0.966,0,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.648,68.819,1,1,2.0,1.411685,1,0,1.859,0,0.0,1.306,0,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.6248,69.976,1,1,2.253998,2.752318,1,0,2.328,0,0.816,0.024,0,0,0,0,1,0,Overweight_Level_I,2,0
0,20,1.5083,61.104,0,1,2.778079,3.0,1,0,1.697,1,0.942,0.88,1,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.5189,60.267,0,1,2.838037,2.737571,1,0,1.144,1,0.754,1.287,1,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.6,65.0,1,1,3.0,2.973504,1,0,2.0,1,0.179,0.166,1,0,0,0,1,0,Overweight_Level_I,2,0
1,33,1.8388,87.858,0,1,2.814453,2.608055,1,0,1.859,0,2.0,0.516,0,1,0,0,0,0,Overweight_Level_I,2,0
0,33,1.7304,75.921,1,1,2.013782,2.625942,1,0,1.046,0,0.553,0.48,1,1,0,0,0,0,Overweight_Level_I,2,0
0,19,1.7591,80.0,1,1,2.0,1.411808,1,0,2.651,0,2.878,0.954,0,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.7553,80.0,1,1,2.0,1.095223,1,0,2.474,0,2.877,0.794,0,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.8041,85.196,1,1,2.459976,3.30846,1,0,2.078,0,1.78,0.872,1,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.8136,86.145,1,1,2.643183,3.821461,1,0,2.397,0,2.044,0.472,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7566,78.722,1,1,2.0,3.0,1,0,2.813,0,0.229,2.0,2,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.7568,79.99,1,1,2.0,2.658639,1,0,2.782,0,1.956,1.409,2,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.62,69.39,1,1,2.22399,1.0,1,0,2.203,0,0.104,1.899,0,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7096,75.0,1,1,2.104105,3.0,1,0,1.871,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,17,1.5356,57.259,0,1,1.972545,2.339614,1,0,1.711,1,0.096,1.191,1,0,0,0,1,0,Overweight_Level_I,2,0
1,26,1.8188,87.032,0,1,2.286481,1.713762,1,0,1.797,0,1.659,0.927,0,1,0,0,0,0,Overweight_Level_I,2,0
1,27,1.8176,87.107,0,1,2.971588,2.743277,1,0,1.395,0,2.0,0.47,0,1,0,0,0,0,Overweight_Level_I,2,0
1,21,1.6366,70.0,0,1,2.0,1.0,0,0,2.882,0,0.916,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.6214,70.0,0,1,2.0,1.0,0,0,2.796,0,0.809,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,27,1.8029,85.77,1,1,2.872121,3.051804,1,0,2.112,0,0.844,0.154,1,1,0,0,0,0,Overweight_Level_I,2,0
1,22,1.6962,75.399,1,1,2.109162,3.245148,1,0,1.972,0,0.989,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.6946,75.052,1,1,2.178889,3.563744,1,0,1.854,0,0.998,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.6181,68.981,1,1,1.142468,3.0,0,0,2.198,0,0.828,0.573,1,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.8568,88.634,1,1,2.047069,3.829101,1,0,1.641,0,1.555,0.248,1,0,0,0,1,0,Overweight_Level_I,2,0
0,39,1.7383,86.935,0,1,2.843709,3.058539,1,0,1.13,0,2.834,0.045,1,1,0,0,0,0,Overweight_Level_I,2,0
0,40,1.7393,80.914,0,1,2.416044,3.196043,1,0,1.353,0,0.149,1.083,1,1,0,0,0,0,Overweight_Level_I,2,0
1,20,1.8075,85.316,1,1,2.0,3.0,1,0,1.968,0,1.073,0.777,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8494,85.228,1,1,2.146598,3.0,1,0,2.1,0,1.171,0.834,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.7125,75.0,1,1,2.0,3.0,1,0,1.363,0,0.921,0.139,1,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.7535,80.0,1,1,2.0,1.391778,1,0,2.645,0,2.685,0.976,0,0,0,0,1,0,Overweight_Level_I,2,0
1,24,1.7174,75.371,1,1,2.0,3.0,1,0,2.0,0,0.122,1.967,1,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.6776,75.0,1,1,2.0,3.0,1,0,2.0,0,0.335,1.906,1,0,0,0,1,0,Overweight_Level_I,2,0
0,34,1.6797,74.885,1,1,3.0,1.13715,1,0,1.001,0,0.261,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
0,22,1.6009,68.059,1,1,1.766849,3.322522,1,0,2.616,0,0.943,0.257,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.6177,68.908,1,1,1.188089,3.269088,1,0,2.04,0,0.78,1.043,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.6102,68.865,0,1,1.910176,2.938135,0,0,2.943,0,0.997,0.208,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.6126,69.463,0,1,2.0,1.259628,0,0,3.0,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,39,1.5482,62.341,1,1,2.956671,2.965494,1,0,2.868,0,0.0,0.549,1,1,0,0,0,0,Overweight_Level_I,2,0
0,39,1.5684,62.855,1,1,2.002796,3.0,1,0,2.527,0,0.271,0.806,1,1,0,0,0,0,Overweight_Level_I,2,0
0,37,1.5323,62.417,1,1,2.288604,2.845307,1,0,2.638,0,0.0,0.991,1,1,0,0,0,0,Overweight_Level_I,2,0
0,22,1.7302,78.997,1,1,2.277077,1.0,1,0,2.0,0,1.062,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.7302,78.429,1,1,2.138334,1.0,1,0,2.0,0,2.269,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,22,1.6274,70.0,0,1,2.0,1.0,0,0,2.976,0,0.78,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,30,1.6387,69.242,1,1,2.029634,3.0,1,0,1.828,0,0.48,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
0,31,1.6809,71.813,1,1,2.048216,3.0,1,0,1.306,0,0.17,0.277,1,1,0,0,0,0,Overweight_Level_I,2,0
0,21,1.7584,79.47,1,1,2.8557,1.0,1,0,2.664,0,2.763,0.783,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8226,85.084,1,1,2.995599,3.095663,1,0,2.568,0,2.724,0.33,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8154,85.302,1,1,2.987148,3.483449,1,0,2.359,0,2.06,0.599,1,0,0,0,1,0,Overweight_Level_I,2,0
1,22,1.698,75.0,1,1,2.0,3.0,1,0,2.764,0,1.503,0.128,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.6068,67.774,1,1,2.0,3.156309,0,0,3.0,0,1.18,0.087,1,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.6103,68.0,1,1,1.887951,3.728377,0,0,2.682,0,1.124,0.493,1,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.7104,75.143,1,1,2.786008,3.0,1,0,2.526,0,0.925,2.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.7163,75.688,1,1,2.0,3.0,1,0,2.0,0,0.092,1.466,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8347,89.429,1,1,2.342323,3.60885,1,0,2.879,0,2.0,0.208,1,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.6118,67.14,1,1,1.874935,3.370362,1,0,2.559,0,1.206,0.271,1,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.6,66.127,1,1,2.213135,3.0,1,0,2.047,0,2.173,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7536,77.979,1,1,2.273548,2.39007,1,0,1.648,0,0.875,1.103,1,0,0,0,1,0,Overweight_Level_I,2,0
0,21,1.7424,78.665,1,1,2.780699,1.101404,1,0,1.579,0,1.154,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.7756,80.113,1,1,1.687569,2.756405,1,0,2.079,0,2.932,0.682,0,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.7143,75.0,1,1,2.0,3.0,1,0,1.082,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.6936,75.0,1,1,2.0,3.0,1,0,1.833,0,1.0,0.0,1,0,0,0,1,0,Overweight_Level_I,2,0
0,29,1.6592,71.17,1,1,2.0,3.0,1,0,1.282,0,1.61,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,24,1.7763,82.329,1,1,1.989905,3.054899,1,0,2.081,0,1.108,0.94,0,0,0,0,1,0,Overweight_Level_I,2,0
1,26,1.7678,82.695,1,1,1.947405,3.118013,1,0,2.136,0,0.784,0.889,0,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.7025,75.0,1,1,2.162519,3.0,1,0,2.153,0,1.078,1.503,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8142,85.301,1,1,2.923916,3.335876,1,0,2.372,0,1.306,0.311,1,0,0,0,1,0,Overweight_Level_I,2,0
0,22,1.5999,65.424,0,1,2.99448,3.0,1,0,1.707,0,0.784,0.151,1,0,0,0,1,0,Overweight_Level_I,2,0
0,32,1.666,72.906,1,1,2.0,3.0,1,0,1.0,0,0.0,1.301,1,1,0,0,0,0,Overweight_Level_I,2,0
1,23,1.7016,75.094,1,1,3.0,3.205009,1,0,2.643,0,0.998,1.898,1,0,0,0,1,0,Overweight_Level_I,2,0
1,23,1.7133,75.828,1,1,2.507841,3.648194,1,0,1.28,0,0.133,1.828,1,0,0,0,1,0,Overweight_Level_I,2,0
0,17,1.4894,53.621,0,1,1.836554,1.865238,1,0,2.0,1,0.32,1.97,1,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.5181,55.822,0,1,1.773265,2.118153,1,0,1.075,1,0.085,1.915,1,0,0,0,1,0,Overweight_Level_I,2,0
0,16,1.6165,65.063,1,1,2.388168,1.0,1,0,1.438,1,0.111,1.166,0,0,0,0,1,0,Overweight_Level_I,2,0
0,23,1.5896,65.127,0,1,2.286146,2.961113,1,0,2.657,0,1.911,1.618,1,0,0,0,1,0,Overweight_Level_I,2,0
0,35,1.6756,73.501,1,1,3.0,2.400943,1,0,1.51,0,0.167,0.0,1,1,0,0,0,0,Overweight_Level_I,2,0
1,23,1.8741,89.754,1,1,2.0,2.870005,1,0,1.15,0,0.418,1.0,1,1,0,0,0,0,Overweight_Level_I,2,0
0,39,1.5808,62.631,1,1,2.487167,3.0,1,0,2.397,0,0.577,0.435,1,1,0,0,0,0,Overweight_Level_I,2,0
1,20,1.62,69.575,0,1,2.185938,1.0,0,0,2.814,0,1.0,1.11,1,0,0,0,1,0,Overweight_Level_I,2,0
0,16,1.6139,66.739,1,1,2.206399,1.0,1,0,2.0,1,0.949,1.772,0,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.6187,67.194,1,1,1.952987,1.0,1,0,1.335,1,0.732,1.89,0,0,0,0,1,0,Overweight_Level_I,2,0
1,19,1.6375,70.0,1,1,2.0,1.030416,1,0,2.119,0,0.529,0.0,0,0,0,0,1,0,Overweight_Level_I,2,0
0,20,1.5665,61.616,0,1,2.908757,2.696051,1,0,1.623,1,0.54,0.001,1,0,0,0,1,0,Overweight_Level_I,2,0
0,20,1.5423,63.856,0,1,2.628791,2.762883,1,0,1.512,1,0.304,0.003,1,0,0,0,1,0,Overweight_Level_I,2,0
0,17,1.6,65.0,1,1,3.0,2.401341,1,0,2.0,1,0.664,1.754,1,0,0,0,1,0,Overweight_Level_I,2,0
0,17,1.6002,65.0,1,1,2.749629,2.298612,1,0,2.0,1,0.548,1.619,1,0,0,0,1,0,Overweight_Level_I,2,0
1,29,1.7737,87.07,0,1,1.595746,3.618722,1,0,1.274,0,1.504,0.37,0,1,0,0,0,0,Overweight_Level_I,2,0
0,32,1.646,74.147,1,1,2.885178,2.562895,1,0,1.017,0,0.589,0.916,1,1,0,0,0,0,Overweight_Level_I,2,0
0,32,1.6502,73.811,1,1,2.372494,2.849848,1,0,1.029,0,0.676,0.303,1,1,0,0,0,0,Overweight_Level_I,2,0
1,18,1.751,80.0,1,1,2.0,2.805436,1,0,2.123,0,0.046,0.017,2,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8383,89.497,1,1,2.153639,3.715148,1,0,2.703,0,2.0,0.226,1,0,0,0,1,0,Overweight_Level_I,2,0
1,20,1.8244,87.656,1,1,2.793561,3.788602,1,0,2.429,0,2.095,0.393,1,0,0,0,1,0,Overweight_Level_I,2,0
0,19,1.76,79.349,1,1,2.0,1.893811,1,0,3.0,0,1.376,1.801,0,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.6222,68.25,1,1,2.0,1.010319,1,0,1.319,0,0.0,1.626,0,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.73,75.817,1,1,2.992329,3.0,1,0,2.005,0,1.0,1.405,2,0,0,0,1,0,Overweight_Level_I,2,0
0,18,1.7252,75.971,1,1,2.927409,3.0,1,0,2.21,0,1.0,0.797,2,0,0,0,1,0,Overweight_Level_I,2,0
0,20,1.541,64.727,0,1,2.706134,2.669766,1,0,1.98,1,0.445,0.909,1,0,0,0,1,0,Overweight_Level_I,2,0
1,21,1.7738,89.283,1,1,2.010684,1.322087,1,0,2.0,0,0.54,0.974,1,0,0,0,1,0,Overweight_Level_II,3,0
1,22,1.7546,89.068,1,1,2.0,2.041558,1,0,2.387,0,0.814,0.0,1,0,0,0,1,0,Overweight_Level_II,3,0
1,21,1.6743,80.0,1,1,2.0,3.0,1,0,2.0,0,1.666,1.443,0,0,0,0,1,0,Overweight_Level_II,3,0
1,21,1.72,80.556,1,1,2.0,2.468421,1,0,2.0,0,2.0,1.0,0,0,0,0,1,0,Overweight_Level_II,3,0
1,33,1.9132,101.482,1,1,2.0,2.110937,1,0,2.176,0,1.0,0.0,1,0,0,0,0,1,Overweight_Level_II,3,0
1,31,1.738,82.523,1,1,2.300408,3.071028,1,0,1.739,0,0.09,0.0,1,1,0,0,0,0,Overweight_Level_II,3,0
1,30,1.7037,82.208,1,1,2.119643,3.292956,1,0,1.723,0,0.0,0.987,1,1,0,0,0,0,Overweight_Level_II,3,0
1,21,1.7163,80.0,1,1,2.0,3.0,1,0,2.0,0,2.937,1.409,0,0,0,0,1,0,Overweight_Level_II,3,0
1,23,1.65,80.0,1,1,2.0,3.0,1,0,2.0,0,0.451,2.0,0,0,0,0,1,0,Overweight_Level_II,3,0
0,29,1.5786,65.523,1,0,2.0,2.283673,1,0,1.971,0,1.863,1.582,1,0,0,0,1,0,Overweight_Level_II,3,0
1,39,1.7808,85.688,1,1,2.901924,1.124977,1,0,2.764,0,0.855,0.999,1,1,0,0,0,0,Overweight_Level_II,3,0
1,35,1.8232,91.63,1,1,2.0,2.9948,1,0,1.291,0,0.876,0.854,1,1,0,0,0,0,Overweight_Level_II,3,0
0,20,1.5252,65.22,1,0,2.451009,3.0,1,0,2.0,0,2.177,1.324,0,0,0,0,1,0,Overweight_Level_II,3,0
0,22,1.4817,61.374,1,0,2.0,2.983297,1,0,1.454,0,0.329,0.509,0,0,0,0,1,0,Overweight_Level_II,3,0
1,19,1.7686,87.803,1,1,2.754646,3.0,1,0,2.958,0,2.243,0.787,1,0,0,0,1,0,Overweight_Level_II,3,0
0,21,1.5699,69.743,1,0,2.417635,3.0,1,0,1.938,0,1.417,1.0,0,0,0,0,1,0,Overweight_Level_II,3,0
0,21,1.5682,67.904,1,0,2.512719,3.0,1,0,1.131,0,0.095,1.0,0,0,0,0,1,0,Overweight_Level_II,3,0
1,22,1.7925,89.994,1,1,1.771693,1.890213,1,0,2.0,0,0.0,1.366,1,0,0,0,1,0,Overweight_Level_II,3,0
1,23,1.7953,89.869,1,1,1.57223,1.888067,1,0,2.0,0,0.0,0.552,1,0,0,0,1,0,Overweight_Level_II,3,0
0,23,1.7,80.0,1,1,2.0,3.0,1,0,2.0,0,0.973,1.54,0,0,0,0,1,0,Overweight_Level_II,3,0
0,23,1.6686,80.458,1,1,2.0,2.256119,1,0,1.143,0,0.807,1.611,0,0,0,0,1,0,Overweight_Level_II,3,0
